manual,source_file,source_title,source_token,source_slug,source_doc_url,source_block_url,block_id,json_path,source_type,link_text,target_token,target_url,anchor,candidate_rank,candidate_score,candidate_title,candidate_slug,candidate_doc_token,candidate_doc_link,candidate_record_id,candidate_table_name,recommended_action
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#WUItdPekUogt8gxrnRncpv69nye,WUItdPekUogt8gxrnRncpv69nye,$.blocks.items[243].bullet.elements[0].text_run.text_element_style.link,href_link,🔄  Multi-replica,W8Mhwa4faiQqtRkH4t9cdexCnlf,https://zilliverse.feishu.cn/wiki/W8Mhwa4faiQqtRkH4t9cdexCnlf,,,,,,,,,,"Choose a canonical Base-listed replacement, then update the Feishu source manually."
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#T0gMdYOLBomMSexb9RCcZxKwnOb,T0gMdYOLBomMSexb9RCcZxKwnOb,$.blocks.items[269].bullet.elements[0].text_run.text_element_style.link,href_link,Inverted index,XCCwwOLqKi2nYGkfy5Gc0Vnfnpb,https://zilliverse.feishu.cn/wiki/XCCwwOLqKi2nYGkfy5Gc0Vnfnpb,,1,86,INVERTED,inverted-index-type,YNczwtWpFiN0CckMvDVcn0pvnEb,https://zilliverse.feishu.cn/wiki/YNczwtWpFiN0CckMvDVcn0pvnEb,recvlPuxIa4nK7,Development,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/YNczwtWpFiN0CckMvDVcn0pvnEb.
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#OjcrdCUl3ol9o1x8vLwcvvHUn4Y,OjcrdCUl3ol9o1x8vLwcvvHUn4Y,$.blocks.items[291].bullet.elements[1].text_run.text_element_style.link,href_link,data import,T5BnwoXuFiwXyekEJ1ZcfaJGnqd,https://zilliverse.feishu.cn/wiki/T5BnwoXuFiwXyekEJ1ZcfaJGnqd,,1,86,Data Import Hands-On,data-import-zero-to-hero,BjHZwBkk0iFScik49QMc1Wwjndb,https://zilliverse.feishu.cn/wiki/BjHZwBkk0iFScik49QMc1Wwjndb,recvlPu4NZkHZo,Development,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/BjHZwBkk0iFScik49QMc1Wwjndb.
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#OjcrdCUl3ol9o1x8vLwcvvHUn4Y,OjcrdCUl3ol9o1x8vLwcvvHUn4Y,$.blocks.items[291].bullet.elements[1].text_run.text_element_style.link,href_link,data import,T5BnwoXuFiwXyekEJ1ZcfaJGnqd,https://zilliverse.feishu.cn/wiki/T5BnwoXuFiwXyekEJ1ZcfaJGnqd,,2,86,Import,zilliz-import-prompts,WRuXwuBYli07B5kudtCc1Omanyh,https://zilliverse.feishu.cn/wiki/WRuXwuBYli07B5kudtCc1Omanyh,recvlW56W7cqka,Tools,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/BjHZwBkk0iFScik49QMc1Wwjndb.
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#OjcrdCUl3ol9o1x8vLwcvvHUn4Y,OjcrdCUl3ol9o1x8vLwcvvHUn4Y,$.blocks.items[291].bullet.elements[1].text_run.text_element_style.link,href_link,data import,T5BnwoXuFiwXyekEJ1ZcfaJGnqd,https://zilliverse.feishu.cn/wiki/T5BnwoXuFiwXyekEJ1ZcfaJGnqd,,3,86,Convert Your Data,prepare-data-import,YNbGwiEjAinaQfkSdNlcTehwn8I,https://zilliverse.feishu.cn/wiki/YNbGwiEjAinaQfkSdNlcTehwn8I,recvlPu1cVScQt,Development,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/BjHZwBkk0iFScik49QMc1Wwjndb.
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#OjcrdCUl3ol9o1x8vLwcvvHUn4Y,OjcrdCUl3ol9o1x8vLwcvvHUn4Y,$.blocks.items[291].bullet.elements[1].text_run.text_element_style.link,href_link,data import,T5BnwoXuFiwXyekEJ1ZcfaJGnqd,https://zilliverse.feishu.cn/wiki/T5BnwoXuFiwXyekEJ1ZcfaJGnqd,,4,86,Format Options,data-import-format-options,MtGywZwmXiHg0AkJMavcWAtxnCg,https://zilliverse.feishu.cn/wiki/MtGywZwmXiHg0AkJMavcWAtxnCg,recvlPtZzDu4ca,Development,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/BjHZwBkk0iFScik49QMc1Wwjndb.
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#OjcrdCUl3ol9o1x8vLwcvvHUn4Y,OjcrdCUl3ol9o1x8vLwcvvHUn4Y,$.blocks.items[291].bullet.elements[1].text_run.text_element_style.link,href_link,data import,T5BnwoXuFiwXyekEJ1ZcfaJGnqd,https://zilliverse.feishu.cn/wiki/T5BnwoXuFiwXyekEJ1ZcfaJGnqd,,5,86,Import from a JSON/JSON Lines File,data-import-json,EHmOwLz5qi3tPDkb0gZcb5ExnJb,https://zilliverse.feishu.cn/wiki/EHmOwLz5qi3tPDkb0gZcb5ExnJb,recvlPualU1bR2,Development,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/BjHZwBkk0iFScik49QMc1Wwjndb.
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#OjcrdCUl3ol9o1x8vLwcvvHUn4Y,OjcrdCUl3ol9o1x8vLwcvvHUn4Y,$.blocks.items[291].bullet.elements[1].text_run.text_element_style.link,href_link,data import,T5BnwoXuFiwXyekEJ1ZcfaJGnqd,https://zilliverse.feishu.cn/wiki/T5BnwoXuFiwXyekEJ1ZcfaJGnqd,,6,86,Import from a Parquet File,data-import-parquet,WtkSwXgDdiB0eTkEkorcDCFlnme,https://zilliverse.feishu.cn/wiki/WtkSwXgDdiB0eTkEkorcDCFlnme,recvlPu8ywM1Rh,Development,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/BjHZwBkk0iFScik49QMc1Wwjndb.
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#OjcrdCUl3ol9o1x8vLwcvvHUn4Y,OjcrdCUl3ol9o1x8vLwcvvHUn4Y,$.blocks.items[291].bullet.elements[1].text_run.text_element_style.link,href_link,data import,T5BnwoXuFiwXyekEJ1ZcfaJGnqd,https://zilliverse.feishu.cn/wiki/T5BnwoXuFiwXyekEJ1ZcfaJGnqd,,7,86,Import from NumPy Files,data-import-numpy,FOwZwuxaWiuthnkZdedcGbJOnZf,https://zilliverse.feishu.cn/wiki/FOwZwuxaWiuthnkZdedcGbJOnZf,recvlPubU2YRFc,Development,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/BjHZwBkk0iFScik49QMc1Wwjndb.
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#OjcrdCUl3ol9o1x8vLwcvvHUn4Y,OjcrdCUl3ol9o1x8vLwcvvHUn4Y,$.blocks.items[291].bullet.elements[1].text_run.text_element_style.link,href_link,data import,T5BnwoXuFiwXyekEJ1ZcfaJGnqd,https://zilliverse.feishu.cn/wiki/T5BnwoXuFiwXyekEJ1ZcfaJGnqd,,8,86,Storage Options,data-import-storage-options,TjxAw7lx6iNluBkR4a6czoHpn0f,https://zilliverse.feishu.cn/wiki/TjxAw7lx6iNluBkR4a6czoHpn0f,recvlPtWHvLUet,Development,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/BjHZwBkk0iFScik49QMc1Wwjndb.
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#OjcrdCUl3ol9o1x8vLwcvvHUn4Y,OjcrdCUl3ol9o1x8vLwcvvHUn4Y,$.blocks.items[291].bullet.elements[3].text_run.text_element_style.link,href_link,migration,IeNswy8ySiutKAkdphRc4lfynsf,https://zilliverse.feishu.cn/wiki/IeNswy8ySiutKAkdphRc4lfynsf,,1,100,Migration,zilliz-migration-prompts,U1dnw1bYyid9pTkjBhkcjOkenVc,https://zilliverse.feishu.cn/wiki/U1dnw1bYyid9pTkjBhkcjOkenVc,recvlW58JEaRR5,Tools,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/U1dnw1bYyid9pTkjBhkcjOkenVc.
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#OjcrdCUl3ol9o1x8vLwcvvHUn4Y,OjcrdCUl3ol9o1x8vLwcvvHUn4Y,$.blocks.items[291].bullet.elements[3].text_run.text_element_style.link,href_link,migration,IeNswy8ySiutKAkdphRc4lfynsf,https://zilliverse.feishu.cn/wiki/IeNswy8ySiutKAkdphRc4lfynsf,,2,86,Zilliz to Zilliz Migrations,migrate-between-clusters,CEJrwt9sYizQgtkPlBBcJXvRnff,https://zilliverse.feishu.cn/wiki/CEJrwt9sYizQgtkPlBBcJXvRnff,recvm110fDjU6D,Management,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/U1dnw1bYyid9pTkjBhkcjOkenVc.
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#OjcrdCUl3ol9o1x8vLwcvvHUn4Y,OjcrdCUl3ol9o1x8vLwcvvHUn4Y,$.blocks.items[291].bullet.elements[3].text_run.text_element_style.link,href_link,migration,IeNswy8ySiutKAkdphRc4lfynsf,https://zilliverse.feishu.cn/wiki/IeNswy8ySiutKAkdphRc4lfynsf,,3,86,External Migration Basics,external-migration-basics,WZe4w7lNji6RVHkR5alcrTw8nQ2,https://zilliverse.feishu.cn/wiki/WZe4w7lNji6RVHkR5alcrTw8nQ2,recvlVWtAOvPUk,Management,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/U1dnw1bYyid9pTkjBhkcjOkenVc.
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#OjcrdCUl3ol9o1x8vLwcvvHUn4Y,OjcrdCUl3ol9o1x8vLwcvvHUn4Y,$.blocks.items[291].bullet.elements[3].text_run.text_element_style.link,href_link,migration,IeNswy8ySiutKAkdphRc4lfynsf,https://zilliverse.feishu.cn/wiki/IeNswy8ySiutKAkdphRc4lfynsf,,4,86,Offline Migration,offline-migration,MTqjwwUKhiyns4kGV7Lc7PRlnwb,https://zilliverse.feishu.cn/wiki/MTqjwwUKhiyns4kGV7Lc7PRlnwb,recvm10dPTS5Uw,Management,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/U1dnw1bYyid9pTkjBhkcjOkenVc.
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#OjcrdCUl3ol9o1x8vLwcvvHUn4Y,OjcrdCUl3ol9o1x8vLwcvvHUn4Y,$.blocks.items[291].bullet.elements[3].text_run.text_element_style.link,href_link,migration,IeNswy8ySiutKAkdphRc4lfynsf,https://zilliverse.feishu.cn/wiki/IeNswy8ySiutKAkdphRc4lfynsf,,5,47,Integrations,zilliz-integrations-prompts,SHy1wIJ58iGIhykpBW6cZ3Ibndf,https://zilliverse.feishu.cn/wiki/SHy1wIJ58iGIhykpBW6cZ3Ibndf,recvlW5cvc1wgl,Tools,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/U1dnw1bYyid9pTkjBhkcjOkenVc.
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#W7rhde3fYorFLExR7bzcOusbnJe,W7rhde3fYorFLExR7bzcOusbnJe,$.blocks.items[304].bullet.elements[0].text_run.text_element_style.link,href_link,📥  Data import,T5BnwoXuFiwXyekEJ1ZcfaJGnqd,https://zilliverse.feishu.cn/wiki/T5BnwoXuFiwXyekEJ1ZcfaJGnqd,,1,86,Data Import Hands-On,data-import-zero-to-hero,BjHZwBkk0iFScik49QMc1Wwjndb,https://zilliverse.feishu.cn/wiki/BjHZwBkk0iFScik49QMc1Wwjndb,recvlPu4NZkHZo,Development,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/BjHZwBkk0iFScik49QMc1Wwjndb.
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#W7rhde3fYorFLExR7bzcOusbnJe,W7rhde3fYorFLExR7bzcOusbnJe,$.blocks.items[304].bullet.elements[0].text_run.text_element_style.link,href_link,📥  Data import,T5BnwoXuFiwXyekEJ1ZcfaJGnqd,https://zilliverse.feishu.cn/wiki/T5BnwoXuFiwXyekEJ1ZcfaJGnqd,,2,86,Import,zilliz-import-prompts,WRuXwuBYli07B5kudtCc1Omanyh,https://zilliverse.feishu.cn/wiki/WRuXwuBYli07B5kudtCc1Omanyh,recvlW56W7cqka,Tools,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/BjHZwBkk0iFScik49QMc1Wwjndb.
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#W7rhde3fYorFLExR7bzcOusbnJe,W7rhde3fYorFLExR7bzcOusbnJe,$.blocks.items[304].bullet.elements[0].text_run.text_element_style.link,href_link,📥  Data import,T5BnwoXuFiwXyekEJ1ZcfaJGnqd,https://zilliverse.feishu.cn/wiki/T5BnwoXuFiwXyekEJ1ZcfaJGnqd,,3,86,Convert Your Data,prepare-data-import,YNbGwiEjAinaQfkSdNlcTehwn8I,https://zilliverse.feishu.cn/wiki/YNbGwiEjAinaQfkSdNlcTehwn8I,recvlPu1cVScQt,Development,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/BjHZwBkk0iFScik49QMc1Wwjndb.
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#W7rhde3fYorFLExR7bzcOusbnJe,W7rhde3fYorFLExR7bzcOusbnJe,$.blocks.items[304].bullet.elements[0].text_run.text_element_style.link,href_link,📥  Data import,T5BnwoXuFiwXyekEJ1ZcfaJGnqd,https://zilliverse.feishu.cn/wiki/T5BnwoXuFiwXyekEJ1ZcfaJGnqd,,4,86,Format Options,data-import-format-options,MtGywZwmXiHg0AkJMavcWAtxnCg,https://zilliverse.feishu.cn/wiki/MtGywZwmXiHg0AkJMavcWAtxnCg,recvlPtZzDu4ca,Development,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/BjHZwBkk0iFScik49QMc1Wwjndb.
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#W7rhde3fYorFLExR7bzcOusbnJe,W7rhde3fYorFLExR7bzcOusbnJe,$.blocks.items[304].bullet.elements[0].text_run.text_element_style.link,href_link,📥  Data import,T5BnwoXuFiwXyekEJ1ZcfaJGnqd,https://zilliverse.feishu.cn/wiki/T5BnwoXuFiwXyekEJ1ZcfaJGnqd,,5,86,Import from a JSON/JSON Lines File,data-import-json,EHmOwLz5qi3tPDkb0gZcb5ExnJb,https://zilliverse.feishu.cn/wiki/EHmOwLz5qi3tPDkb0gZcb5ExnJb,recvlPualU1bR2,Development,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/BjHZwBkk0iFScik49QMc1Wwjndb.
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#W7rhde3fYorFLExR7bzcOusbnJe,W7rhde3fYorFLExR7bzcOusbnJe,$.blocks.items[304].bullet.elements[0].text_run.text_element_style.link,href_link,📥  Data import,T5BnwoXuFiwXyekEJ1ZcfaJGnqd,https://zilliverse.feishu.cn/wiki/T5BnwoXuFiwXyekEJ1ZcfaJGnqd,,6,86,Import from a Parquet File,data-import-parquet,WtkSwXgDdiB0eTkEkorcDCFlnme,https://zilliverse.feishu.cn/wiki/WtkSwXgDdiB0eTkEkorcDCFlnme,recvlPu8ywM1Rh,Development,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/BjHZwBkk0iFScik49QMc1Wwjndb.
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#W7rhde3fYorFLExR7bzcOusbnJe,W7rhde3fYorFLExR7bzcOusbnJe,$.blocks.items[304].bullet.elements[0].text_run.text_element_style.link,href_link,📥  Data import,T5BnwoXuFiwXyekEJ1ZcfaJGnqd,https://zilliverse.feishu.cn/wiki/T5BnwoXuFiwXyekEJ1ZcfaJGnqd,,7,86,Import from NumPy Files,data-import-numpy,FOwZwuxaWiuthnkZdedcGbJOnZf,https://zilliverse.feishu.cn/wiki/FOwZwuxaWiuthnkZdedcGbJOnZf,recvlPubU2YRFc,Development,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/BjHZwBkk0iFScik49QMc1Wwjndb.
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#W7rhde3fYorFLExR7bzcOusbnJe,W7rhde3fYorFLExR7bzcOusbnJe,$.blocks.items[304].bullet.elements[0].text_run.text_element_style.link,href_link,📥  Data import,T5BnwoXuFiwXyekEJ1ZcfaJGnqd,https://zilliverse.feishu.cn/wiki/T5BnwoXuFiwXyekEJ1ZcfaJGnqd,,8,86,Storage Options,data-import-storage-options,TjxAw7lx6iNluBkR4a6czoHpn0f,https://zilliverse.feishu.cn/wiki/TjxAw7lx6iNluBkR4a6czoHpn0f,recvlPtWHvLUet,Development,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/BjHZwBkk0iFScik49QMc1Wwjndb.
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#IMTbd8fpvoDyijx3YjlcvdyqnSd,IMTbd8fpvoDyijx3YjlcvdyqnSd,$.blocks.items[306].bullet.elements[0].text_run.text_element_style.link,href_link,📊  Metric boards and alert system,Xma9w6Ne9ihcsZkFkSmcHidEnZg,https://zilliverse.feishu.cn/wiki/Xma9w6Ne9ihcsZkFkSmcHidEnZg,,,,,,,,,,"Choose a canonical Base-listed replacement, then update the Feishu source manually."
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#WuxtdPBrko1lT4xF4EecyFwRn07,WuxtdPBrko1lT4xF4EecyFwRn07,$.blocks.items[328].bullet.elements[0].text_run.text_element_style.link,href_link,Access control,UEFXwAUL4icMjMkUej9cqncJncd,https://zilliverse.feishu.cn/wiki/UEFXwAUL4icMjMkUej9cqncJncd,,1,100,Access Control,zilliz-access-control-prompts,QxYZwB4SKiLz5HkDE9LcISZsnCf,https://zilliverse.feishu.cn/wiki/QxYZwB4SKiLz5HkDE9LcISZsnCf,recvlW5aqH4Grd,Tools,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/QxYZwB4SKiLz5HkDE9LcISZsnCf.
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#WuxtdPBrko1lT4xF4EecyFwRn07,WuxtdPBrko1lT4xF4EecyFwRn07,$.blocks.items[328].bullet.elements[0].text_run.text_element_style.link,href_link,Access control,UEFXwAUL4icMjMkUej9cqncJncd,https://zilliverse.feishu.cn/wiki/UEFXwAUL4icMjMkUej9cqncJncd,,2,86,Access Control Explained,access-control-overview,UDjcwWISuixYjqkQy3GcmBpsnmV,https://zilliverse.feishu.cn/wiki/UDjcwWISuixYjqkQy3GcmBpsnmV,recvlVYS5vciEa,Management,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/QxYZwB4SKiLz5HkDE9LcISZsnCf.
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#IUejdTuhXoTztlx2agCcMzt3nZb,IUejdTuhXoTztlx2agCcMzt3nZb,$.blocks.items[363].bullet.elements[1].text_run.text_element_style.link,href_link,access control,UEFXwAUL4icMjMkUej9cqncJncd,https://zilliverse.feishu.cn/wiki/UEFXwAUL4icMjMkUej9cqncJncd,,1,100,Access Control,zilliz-access-control-prompts,QxYZwB4SKiLz5HkDE9LcISZsnCf,https://zilliverse.feishu.cn/wiki/QxYZwB4SKiLz5HkDE9LcISZsnCf,recvlW5aqH4Grd,Tools,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/QxYZwB4SKiLz5HkDE9LcISZsnCf.
guides,MUL3wkn7Yi3YoFkYk59csf8bnNc.json,Changelogs,MUL3wkn7Yi3YoFkYk59csf8bnNc,changelogs,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc,https://zilliverse.feishu.cn/wiki/MUL3wkn7Yi3YoFkYk59csf8bnNc#IUejdTuhXoTztlx2agCcMzt3nZb,IUejdTuhXoTztlx2agCcMzt3nZb,$.blocks.items[363].bullet.elements[1].text_run.text_element_style.link,href_link,access control,UEFXwAUL4icMjMkUej9cqncJncd,https://zilliverse.feishu.cn/wiki/UEFXwAUL4icMjMkUej9cqncJncd,,2,86,Access Control Explained,access-control-overview,UDjcwWISuixYjqkQy3GcmBpsnmV,https://zilliverse.feishu.cn/wiki/UDjcwWISuixYjqkQy3GcmBpsnmV,recvlVYS5vciEa,Management,Edit the hyperlink URL to https://zilliverse.feishu.cn/wiki/QxYZwB4SKiLz5HkDE9LcISZsnCf.
